ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDPa4Z69m,2017-01-16 13:34:01,3098570.0,257701,92902,78406516,c,Google Chrome,Mobile,1
IDZEn8GwW,2017-01-17 16:01:03,6899804.0,841448,80554,7122654,b,Mozilla Firefox,Desktop,0
IDwvp3uyH,2017-01-12 18:49:55,7950015.0,453928,34670,20116446,b,IE,Mobile,0
ID8YzbOz8,2017-01-20 09:07:33,5513479.0,443783,33287,59651778,a,InternetExplorer,Desktop,0
ID6pHfBEL,2017-01-15 16:37:01,9002101.0,934604,48498,55358028,c,Google Chrome,,1
IDU17iMmS,2017-01-10 20:35:55,4509864.0,58934,34670,87807327,d,InternetExplorer,Desktop,1
IDhKGZNBt,2017-01-10 14:43:15,7354831.0,807346,84987,15961717,a,Mozilla,Desktop,0
IDKtHlngI,2017-01-12 10:22:11,2212782.0,196968,60316,27723861,b,Firefox,Mobile,0
IDZXtJfaH,2017-01-20 16:17:26,6905127.0,791426,45620,31388981,e,Firefox,Mobile,0
IDxMhZXfw,2017-01-16 17:32:18,,544727,99178,6171136,f,,Mobile,0
IDc1VBTnU,2017-01-14 11:48:39,1468649.0,256546,904,20301556,a,Edge,Tablet,0
IDwAr0GS5,2017-01-14 12:19:46,8201988.0,758283,43897,77896159,b,Firefox,Mobile,0
IDLj40BKC,2017-01-13 19:11:56,6598109.0,97856,17118,17488931,c,Google Chrome,Mobile,1
ID8vRgOSy,2017-01-11 14:25:40,238856.0,924924,11837,43770446,a,Mozilla Firefox,Desktop,0
IDJVS7QX5,2017-01-15 17:14:16,6435329.0,385265,42227,18243870,b,Edge,Tablet,0
IDkQIrFGz,2017-01-19 17:19:20,7125549.0,74165,54343,71193712,c,Firefox,Mobile,1
IDdv0QKnR,2017-01-11 18:21:09,9350591.0,898606,48498,30860214,b,Firefox,Mobile,0
IDftRt31W,2017-01-20 21:11:08,9384475.0,631376,1678,76522512,c,InternetExplorer,Desktop,1
IDTYhJSRR,2017-01-13 11:57:48,4857293.0,138504,1678,36623432,d,InternetExplorer,Desktop,1
IDEslTgnB,2017-01-12 23:29:28,2283556.0,424945,11837,14999030,c,InternetExplorer,,1
IDFhpLQwr,2017-01-15 14:39:00,4628800.0,745874,26849,18243870,d,Firefox,Mobile,0
IDnAwVHJ7,2017-01-13 13:25:32,7133966.0,737883,73248,17488931,a,InternetExplorer,Desktop,0
IDjzFxl8Y,2017-01-12 07:21:50,8633544.0,576153,8675,49384126,f,InternetExplorer,,0
ID2voRchs,2017-01-13 13:55:30,6783300.0,982280,40339,37135965,a,Firefox,Mobile,0
IDCuhouq0,2017-01-12 07:47:28,7670232.0,166283,6906,99510044,c,Google Chrome,Mobile,1
IDUtEA5La,2017-01-14 08:50:49,4502909.0,120187,45287,3151081,b,Google Chrome,Mobile,1
IDfDmQ5Cn,2017-01-20 08:06:55,8280072.0,786041,63392,47079934,b,Mozilla Firefox,Desktop,0
ID9qCBuw2,2017-01-19 14:01:40,5490930.0,596157,2308,27723861,d,Google Chrome,Mobile,1
IDX8HpRaM,2017-01-10 18:23:06,,7650,9163,47079934,a,Firefox,,0
ID74HNhy7,2017-01-12 17:50:54,4081703.0,62726,54343,71193712,b,Edge,Tablet,0
IDsYbBi7n,2017-01-12 10:21:50,3964219.0,690538,8675,43770446,b,Internet Explorer,Tablet,0
IDxGSVBap,2017-01-17 20:56:49,4015037.0,594589,82877,56464503,c,InternetExplorer,,1
IDSTQhzRX,2017-01-19 20:13:07,3641790.0,580511,6906,99510044,e,Google Chrome,Mobile,1
ID8afP7Ez,2017-01-18 10:49:36,1439115.0,603871,904,58604466,b,Safari,Tablet,1
ID223VVfU,2017-01-11 16:24:29,2091290.0,1402,904,74363610,d,Edge,Tablet,0
IDhoxxthP,2017-01-18 12:24:13,8505189.0,501743,33638,555603,e,Edge,Tablet,0
IDAKdg5zl,2017-01-20 14:13:32,9253128.0,61097,50088,57977218,b,Edge,Tablet,0
IDZ3Ft1JS,2017-01-20 16:29:26,6349616.0,49205,12052,31388981,c,InternetExplorer,Desktop,1
IDJpGC0Wv,2017-01-10 15:39:59,7675296.0,720832,10345,33683592,a,Edge,Tablet,0
IDRMu9wAn,2017-01-12 15:01:56,6743950.0,579948,10345,26461535,b,Firefox,Mobile,0
IDXgOLSSD,2017-01-19 10:26:14,7720018.0,199133,89522,27578501,f,Mozilla Firefox,Desktop,0
IDVjxHKUC,2017-01-10 16:51:51,2246471.0,339121,73362,76234896,b,Edge,Tablet,0
IDngm3ux2,2017-01-17 14:55:07,2136265.0,108913,35368,74868704,f,Google Chrome,Mobile,1
IDBjAHdTx,2017-01-19 14:25:18,,391454,23576,7122654,a,Edge,Tablet,0
IDWp1Hb4x,2017-01-15 18:08:27,2262465.0,953059,6906,71165566,b,Edge,Tablet,0
ID7sKKbXz,2017-01-19 08:06:10,2379852.0,964613,21407,35819606,e,,Desktop,0
IDEXJhoUh,2017-01-17 15:10:48,7069675.0,778034,26962,77896159,b,,Mobile,0
IDM0aR9W3,2017-01-13 12:59:33,486618.0,709862,53956,9434818,b,Mozilla,Desktop,0
IDuJbrhox,2017-01-20 17:42:21,,948875,84974,48626108,a,Edge,Tablet,0
IDuDtQsIq,2017-01-15 02:28:43,3465610.0,47450,40339,260443,b,Google Chrome,Mobile,1
IDDZDFRJf,2017-01-14 15:00:06,,717476,835,96206255,b,Mozilla,Desktop,0
IDrtVnnl5,2017-01-11 10:13:12,7857330.0,640204,54343,30349169,c,InternetExplorer,,1
IDHj65eG4,2017-01-14 10:42:43,8900931.0,262186,15124,99558603,c,Google Chrome,Mobile,1
IDYhmakoX,2017-01-12 17:48:18,8672716.0,617434,15124,11945063,c,Edge,Tablet,0
IDhRWGVLA,2017-01-13 17:57:20,9769374.0,425318,1678,93157824,f,Edge,Tablet,0
ID6ue7i3G,2017-01-13 22:15:07,5802956.0,197901,29183,49777864,c,Edge,,1
IDdsTzbhR,2017-01-15 12:28:56,5021116.0,334892,26962,7122654,e,Firefox,Mobile,0
IDnV32IUb,2017-01-16 15:16:13,,859246,54916,7864011,b,Mozilla,Desktop,0
IDlhQhLg4,2017-01-10 18:04:29,4385197.0,699979,48498,93157824,e,Firefox,Mobile,0
IDv9XzV6p,2017-01-13 08:19:34,,868981,96313,51399891,c,InternetExplorer,Desktop,1
ID45EevQj,2017-01-12 19:09:26,1356650.0,126157,904,26391770,b,Google Chrome,Mobile,1
ID1ne8cBp,2017-01-10 08:04:56,2462606.0,822847,46450,99558603,c,IE,Mobile,1
ID2xTSlqt,2017-01-12 11:36:23,,189488,96184,93157824,d,Firefox,Mobile,1
ID9LVUy15,2017-01-15 17:22:50,866115.0,658759,48498,32912111,c,InternetExplorer,Desktop,1
IDVCFLMim,2017-01-18 12:45:04,7545483.0,510281,40339,50706198,c,Mozilla,,0
IDYHvfiiX,2017-01-10 21:30:27,,291599,48430,39772159,d,Firefox,Mobile,1
IDGcShewZ,2017-01-16 18:13:26,,545619,95113,65017662,c,InternetExplorer,Desktop,1
IDcXcbOAn,2017-01-12 11:51:36,6563054.0,455322,6906,99510044,b,Mozilla Firefox,Desktop,0
ID4KEfxUt,2017-01-17 14:44:35,8905501.0,901131,24888,81758577,f,Edge,Tablet,0
IDSnxO8Yo,2017-01-18 01:10:00,4506167.0,336577,34489,9556126,d,InternetExplorer,Desktop,1
IDXRetvQ3,2017-01-18 10:55:18,5922563.0,65013,22151,57977218,d,InternetExplorer,,1
IDSbp8nol,2017-01-17 17:28:24,,883466,40339,43452411,b,Edge,Tablet,0
IDprfcpJc,2017-01-15 16:33:29,,915183,82877,38492160,f,IE,,0
IDwnmEx74,2017-01-11 13:17:24,9378593.0,592917,5602,43328787,c,,Desktop,1
ID3pPsW9c,2017-01-14 05:33:13,98480.0,742594,33949,48644561,b,Firefox,,0
IDxJCH7TY,2017-01-17 16:24:03,9292866.0,865255,36768,7864011,e,Mozilla,Desktop,0
IDEGxRqGB,2017-01-13 02:08:11,6257299.0,994823,92704,95441506,b,Mozilla,Desktop,0
IDZmdLljz,2017-01-13 07:37:09,,565379,25491,30860214,b,Firefox,Mobile,0
IDW0Bgg2W,2017-01-10 17:18:26,8701968.0,109612,40339,43452411,a,Google Chrome,Mobile,0
IDxO69pk6,2017-01-19 12:03:49,523649.0,66718,74017,3151081,c,InternetExplorer,Desktop,1
IDXZvXOIF,2017-01-12 13:31:21,4933998.0,34538,42227,1436904,b,Edge,Tablet,0
IDrarKawV,2017-01-11 04:26:28,3109252.0,4931,41706,4000296,d,Mozilla Firefox,Desktop,0
IDuTiaRGV,2017-01-16 15:34:42,4075171.0,42620,39628,26391770,a,InternetExplorer,,1
IDOovoGro,2017-01-11 08:07:59,8009906.0,661708,42227,79055697,c,Google Chrome,Mobile,1
IDAzjD3HI,2017-01-20 11:17:55,7449153.0,712864,25436,81758577,b,Google Chrome,Mobile,0
IDQjpLSF3,2017-01-10 18:42:46,5914329.0,271379,95113,65017662,e,Firefox,Mobile,0
IDA3Elr6l,2017-01-14 07:13:26,9723836.0,29628,96313,555603,b,Mozilla,Desktop,0
IDSFLmbpL,2017-01-19 05:20:07,5000844.0,538242,904,94350426,c,Google Chrome,Mobile,1
ID1Qc5P2p,2017-01-15 14:12:24,3267671.0,240685,40339,37135965,b,Edge,Tablet,0
ID3Q3KL7V,2017-01-11 19:46:48,9430013.0,888532,9764,50595884,b,Chrome,Desktop,0
IDJgBP7OM,2017-01-12 18:03:29,5173699.0,417600,904,58604466,b,Edge,Tablet,0
IDW7cIJQc,2017-01-16 11:17:15,3039023.0,194385,43133,2835657,b,Mozilla Firefox,Desktop,0
IDiT4XCco,2017-01-19 11:49:35,147256.0,455062,56027,54630329,c,Google Chrome,,1
ID1HLQkW0,2017-01-19 09:53:59,8269466.0,620515,72160,22435216,b,Firefox,,0
ID1VBuy8Z,2017-01-13 14:27:00,5672620.0,564229,40339,43452411,b,Edge,Tablet,0
IDEkYYmIm,2017-01-16 10:50:22,,550575,40339,43452411,e,IE,,0
IDSaCMJhk,2017-01-18 19:20:28,2959875.0,304733,11837,56546102,c,InternetExplorer,,1
IDpvLmF0C,2017-01-20 17:03:20,8195511.0,168025,17714,74868704,b,Firefox,Mobile,0
IDHCLIgdK,2017-01-10 20:18:24,6614413.0,497830,1678,78733447,c,InternetExplorer,Desktop,1
IDHGEi54O,2017-01-14 11:20:45,2623853.0,692951,17714,74363610,e,Edge,Tablet,0
IDMVkU5Yz,2017-01-20 16:29:57,5396053.0,410671,33638,62834288,d,Google Chrome,,1
IDLCsmYSS,2017-01-16 16:41:25,5929173.0,823174,84974,17488931,b,Firefox,Mobile,0
IDHvo7CtF,2017-01-18 21:47:40,3696590.0,711282,25085,91553313,b,Firefox,Mobile,0
ID5GHw5VX,2017-01-15 18:06:22,1042669.0,275949,92704,95441506,c,InternetExplorer,Desktop,1
ID2s7gkca,2017-01-13 17:49:58,3681386.0,204671,904,20301556,c,Google Chrome,Mobile,1
IDqMDVndO,2017-01-14 14:51:01,4358171.0,145895,20665,74363610,f,Edge,Tablet,0
IDGpH9zpE,2017-01-18 15:49:44,,738147,5602,42073648,b,Firefox,Mobile,0
ID5ANg8DG,2017-01-19 22:11:32,1390357.0,74316,5602,72451969,d,IE,Mobile,1
ID8jpzZzR,2017-01-15 14:06:28,7476486.0,235717,41706,62201833,b,Firefox,Mobile,0
IDRY5lhtR,2017-01-12 17:32:41,6982975.0,787167,12052,54630329,a,Safari,Tablet,0
IDo3YCOTm,2017-01-13 11:26:32,4931688.0,851221,8467,56546102,b,Firefox,Mobile,0
IDO79LVYW,2017-01-18 09:22:09,5974205.0,330494,36768,78406516,d,Google Chrome,Mobile,1
IDYBCSkKr,2017-01-16 11:50:33,9138375.0,449883,97863,96206255,b,Firefox,Mobile,0
IDqWyrnhG,2017-01-13 17:50:29,8374821.0,415369,12211,58163546,b,Firefox,Mobile,0
IDgB2uMfQ,2017-01-11 19:27:04,4705089.0,613947,40339,43526789,a,Firefox,Mobile,0
IDScW0pwk,2017-01-18 11:16:47,1529056.0,343175,62949,30860214,c,InternetExplorer,Desktop,1
ID8dTc8x8,2017-01-18 11:37:57,5401659.0,622723,21380,41631117,d,,Tablet,1
ID3dVUQ4M,2017-01-12 07:58:18,8631179.0,511695,42227,1436904,b,Edge,Tablet,0
ID95HCVFv,2017-01-20 07:39:31,4432522.0,527947,73362,40643365,c,Google Chrome,Mobile,1
IDNDqDVvS,2017-01-14 11:37:57,1345804.0,627354,5393,1185845,a,Firefox,Mobile,0
IDPe3cQcH,2017-01-14 10:10:03,4154486.0,114818,17714,2050923,a,Firefox,,0
IDgDLrbNT,2017-01-20 17:50:49,5706711.0,595990,15124,99558603,a,Firefox,Mobile,0
ID5FeDUxf,2017-01-15 18:09:43,1591154.0,631376,1678,76522512,a,Firefox,Mobile,0
IDD8iEHd5,2017-01-14 10:36:47,,191492,9764,50595884,b,Mozilla Firefox,Desktop,0
IDYUUbD3Y,2017-01-19 09:23:54,7693862.0,806241,42227,79474990,c,Google Chrome,Mobile,1
IDByZ5pgT,2017-01-18 13:47:07,8733143.0,495440,6906,99510044,e,Firefox,,0
IDX6yHNat,2017-01-12 11:10:57,8661195.0,872908,80554,57977218,a,Mozilla,Desktop,0
IDS0OkoRQ,2017-01-16 17:59:19,6153189.0,601493,93286,90093962,b,Firefox,Mobile,0
ID9mQCXiD,2017-01-16 17:51:17,9248934.0,388555,5602,60774669,b,Firefox,Mobile,0
IDLrJgCOl,2017-01-14 15:10:01,6549428.0,217385,45620,31388981,a,Mozilla Firefox,Desktop,0
IDHuwXeai,2017-01-15 09:33:16,5400026.0,467798,50088,30860214,a,Edge,Tablet,0
IDlXiPNbf,2017-01-11 01:35:07,873957.0,58535,45620,31388981,d,,,1
ID8zCWkkY,2017-01-17 03:18:03,,550575,40339,43452411,b,Mozilla,Desktop,0
IDzdmHZx7,2017-01-13 09:42:11,3391709.0,491869,6906,99510044,c,InternetExplorer,,1
IDsQWKqu9,2017-01-18 15:40:25,4914180.0,694993,82877,33505809,b,Firefox,Mobile,0
IDLgzxseL,2017-01-12 15:39:03,3763142.0,182219,34670,1569330,d,Google Chrome,Mobile,1
IDNfyh59g,2017-01-12 16:38:40,8834771.0,522665,14960,52437512,a,Edge,Tablet,0
IDRoI8zux,2017-01-15 13:27:34,4782754.0,757829,34670,20116446,b,Chrome,Desktop,0
IDH24F1aU,2017-01-20 13:32:59,6714278.0,30966,6906,99510044,b,Edge,Tablet,0
IDFykwpZt,2017-01-12 09:35:19,9649459.0,970004,5602,72451969,b,IE,,0
IDOUKxDjE,2017-01-14 00:19:32,9455148.0,362572,63435,91553313,a,Edge,Tablet,0
IDdcpEE6w,2017-01-17 19:20:09,3920146.0,64190,74017,74868704,b,InternetExplorer,Desktop,1
IDqIEVA3Q,2017-01-17 15:27:56,6399609.0,162898,10345,33683592,c,Mozilla Firefox,Desktop,1
ID9ufICDY,2017-01-18 15:32:43,8099863.0,548420,54125,1569330,d,Google Chrome,Mobile,1
IDaojsqWH,2017-01-13 10:16:33,7258537.0,324162,56811,15961717,c,InternetExplorer,Desktop,1
IDT2bvOyn,2017-01-17 13:32:33,4808449.0,344573,40339,43526789,b,Firefox,Mobile,0
IDnjg0GTs,2017-01-18 11:25:49,,184491,97807,26391770,b,Edge,Tablet,0
IDXRJyn7M,2017-01-20 11:38:21,9000186.0,236957,41706,4000296,b,Edge,Tablet,0
IDUNZLaw5,2017-01-10 08:55:04,9344689.0,769585,96184,93157824,d,Google Chrome,Mobile,1
IDhH8ynmP,2017-01-14 11:46:33,9654870.0,812847,53956,86084476,e,Mozilla,Desktop,0
IDq6WYtei,2017-01-18 04:17:32,1950009.0,493230,48498,93157824,b,Firefox,,0
IDF1Uiabo,2017-01-14 18:04:08,6107521.0,31215,62949,31463671,c,InternetExplorer,Desktop,1
IDpz43WLq,2017-01-18 11:53:29,7393374.0,592532,33287,2518327,d,Firefox,Mobile,1
ID3XUZJD6,2017-01-20 16:41:33,9080966.0,177843,42227,96823930,b,Firefox,Mobile,0
IDLcBQlli,2017-01-11 09:43:01,2721762.0,604890,82396,45446370,d,Safari,Tablet,0
IDazTZeu2,2017-01-14 13:55:40,2915622.0,359407,93188,91553313,e,Mozilla,Desktop,0
IDl9suWgR,2017-01-16 09:35:18,2367227.0,428886,33949,10518559,d,,Mobile,1
IDQNnpzQr,2017-01-15 14:46:54,7912808.0,531844,6906,99510044,b,Chrome,Desktop,0
IDBWKkdie,2017-01-19 08:10:20,2265199.0,429356,80554,7122654,d,Google Chrome,,1
IDc7rdyE6,2017-01-20 10:43:07,1928305.0,71556,80554,7122654,a,Firefox,Mobile,0
IDYseRxTY,2017-01-13 12:55:28,1543431.0,24688,33287,59651778,c,Google Chrome,,1
ID3ooKRiL,2017-01-11 07:10:34,8424230.0,201348,48430,39772159,c,Google Chrome,Mobile,1
IDOmspMtv,2017-01-13 13:26:27,7081469.0,446622,6906,99510044,d,Mozilla Firefox,Desktop,0
IDSL0oeWH,2017-01-10 07:36:34,837641.0,668815,42227,96277272,f,Edge,Tablet,0
IDivMv1RN,2017-01-15 10:11:43,8380769.0,12362,33287,67860104,b,InternetExplorer,Desktop,0
IDv6yVGxW,2017-01-20 10:51:16,8737840.0,769566,99178,49554217,c,Google Chrome,Mobile,1
IDTCWM1g6,2017-01-13 16:25:39,1147444.0,921729,904,29916445,b,Mozilla Firefox,Desktop,0
IDOzNaRlj,2017-01-14 16:48:01,8740021.0,19232,42227,49384126,a,Firefox,Mobile,0
IDazTUbQc,2017-01-20 16:30:53,7298465.0,56350,6906,99510044,d,Google Chrome,Mobile,1
IDbMwrEcY,2017-01-12 13:44:17,6528470.0,596392,93188,7122654,a,Edge,Tablet,0
ID3Npti1e,2017-01-14 13:28:15,3659588.0,440694,904,20301556,a,Edge,Tablet,0
IDNe5vUu8,2017-01-12 18:25:23,5280763.0,295236,8467,30860214,b,Internet Explorer,Tablet,0
IDdQiiPYD,2017-01-11 11:14:07,2576733.0,561549,62416,47941469,a,,Mobile,0
IDxiP73X5,2017-01-15 16:35:32,6964832.0,671700,40339,54526992,b,,Mobile,0
IDgDyOqRd,2017-01-15 08:41:49,7184954.0,16046,17714,74363610,d,InternetExplorer,Desktop,1
ID9y2m8Sy,2017-01-16 11:40:31,,882609,49810,7864011,a,Edge,Tablet,0
IDjHdaNRg,2017-01-19 08:55:09,9492849.0,633071,64452,92640312,c,Google Chrome,Mobile,1
IDyf16HNV,2017-01-15 10:35:49,4847304.0,89309,45287,20301556,b,Edge,Tablet,0
IDbGwG3ut,2017-01-16 20:13:18,3427565.0,803595,76409,22435216,f,Google Chrome,Mobile,1
IDmMEkx8R,2017-01-11 13:41:29,7875168.0,882035,20665,26391770,a,Mozilla Firefox,Desktop,0
IDMvVYBDZ,2017-01-14 12:31:47,7522296.0,253634,46450,47079934,a,Mozilla,Desktop,0
IDrQTWZg4,2017-01-16 13:47:49,789023.0,953934,56811,24374189,b,InternetExplorer,Desktop,1
IDxSssEMf,2017-01-20 09:22:11,6885650.0,574931,1678,80645978,b,Edge,,0
IDx8TuOFG,2017-01-19 07:56:52,7110545.0,38943,2053,27723861,b,Edge,Tablet,0
IDskM3x1Z,2017-01-20 13:16:21,8238651.0,928331,42227,43770446,b,Firefox,Mobile,0
IDFFrG62M,2017-01-11 17:19:40,7072178.0,374818,82877,38492160,c,Google Chrome,Mobile,1
IDbeOpqBK,2017-01-16 11:25:53,1873348.0,102851,12052,39507200,e,InternetExplorer,Desktop,0
IDJOLvZlO,2017-01-14 21:06:28,6062233.0,145867,904,94350426,b,Edge,Tablet,0
IDcy0Fjxe,2017-01-12 17:32:41,5478893.0,117806,15912,21416560,b,Mozilla Firefox,,0
IDTpmlULi,2017-01-11 00:05:52,731673.0,940260,63392,2050923,e,Internet Explorer,Tablet,1
ID5M9cLHy,2017-01-18 06:18:33,6410313.0,789080,47327,65017662,c,Google Chrome,Mobile,1
IDVx2isPk,2017-01-11 08:29:34,,770241,68947,55358028,e,Edge,Tablet,0
IDZUQJLfu,2017-01-16 13:19:32,8206272.0,642817,904,26391770,b,Firefox,Mobile,0
ID9OYEg6V,2017-01-18 13:56:48,4604641.0,105219,41706,4000296,a,Mozilla,Desktop,0
IDDILBReC,2017-01-17 18:26:31,,826553,61982,70239921,c,InternetExplorer,Desktop,1
IDzx3K4LZ,2017-01-12 11:16:05,1468671.0,5443,54916,7864011,f,Safari,Tablet,1
IDApxBSLN,2017-01-14 15:34:20,354222.0,988078,42227,50706198,b,Safari,Tablet,0
IDn7ckdcP,2017-01-11 15:23:47,3694489.0,382869,40339,43452411,c,Google Chrome,Mobile,1
IDY9UAufA,2017-01-20 16:10:58,1629607.0,137375,54916,7864011,c,Google Chrome,,1
ID13OiUF7,2017-01-11 17:44:57,55665.0,448836,34670,83909736,a,InternetExplorer,Desktop,1
IDHd9bYHF,2017-01-17 16:06:26,2115800.0,589180,904,29916445,a,Firefox,,0
ID9vIuP7X,2017-01-11 10:00:55,3726485.0,792120,11837,8837581,b,Edge,Tablet,0
ID8TKdR0x,2017-01-18 11:36:36,1231657.0,902355,29183,49777864,a,Edge,Tablet,0
IDBZCVUJF,2017-01-14 11:37:00,3076578.0,683108,99178,83909736,b,Edge,,0
IDP5jPFqf,2017-01-15 13:19:14,9834696.0,426113,54343,30349169,a,Mozilla,Desktop,0
IDNXW4olB,2017-01-20 16:38:03,7065690.0,191781,5602,555603,d,Google Chrome,Mobile,1
IDy8yJaMT,2017-01-13 20:19:14,2387334.0,959087,904,16340250,c,Google Chrome,Mobile,1
IDv5I0hDt,2017-01-17 16:38:18,7952980.0,476382,9764,30860214,c,,Desktop,1
IDXhwVf1G,2017-01-17 21:21:11,9059221.0,292370,10345,9556126,b,Google Chrome,Mobile,1
IDolWPScO,2017-01-14 12:20:49,1064841.0,795082,17714,74363610,c,InternetExplorer,Desktop,1
IDwqS9ACq,2017-01-12 19:13:13,3387060.0,703935,6906,99510044,c,Internet Explorer,Tablet,1
IDOjBa5Ho,2017-01-18 15:06:12,6760581.0,482488,36610,7122654,d,,,1
IDF1LWwBQ,2017-01-14 15:35:16,2385732.0,656751,54916,7864011,b,InternetExplorer,Desktop,0
IDdWVzwK8,2017-01-19 10:24:20,2100007.0,312587,95113,65017662,d,Google Chrome,,1
IDG0EtMj0,2017-01-14 12:28:48,8008574.0,904810,6906,71165566,d,Edge,Tablet,0
IDK3Lu0Lp,2017-01-11 13:52:19,,361799,11837,95302954,b,Firefox,Mobile,0
IDBhhtLr2,2017-01-14 04:06:59,3032554.0,728968,17118,7122654,b,Firefox,Mobile,0
IDR1SQNuX,2017-01-19 14:37:56,4541979.0,467869,5445,95185333,b,Edge,,0
ID1iudmJO,2017-01-17 12:09:46,9454747.0,360967,6906,99510044,b,Mozilla Firefox,Desktop,0
ID6df9aRb,2017-01-14 11:05:46,3010529.0,267475,2308,74363610,b,Edge,Tablet,0
IDOlN16vD,2017-01-20 10:40:05,3938064.0,615606,14345,555603,e,Google Chrome,,1
IDfFUneJr,2017-01-19 13:09:17,351787.0,910164,1678,14334527,d,Mozilla Firefox,,1
ID5w0rHYT,2017-01-14 06:36:19,8545544.0,567341,5602,76683174,d,,Mobile,1
IDFjAYF0j,2017-01-17 00:13:09,8118679.0,884923,48430,39772159,c,,Mobile,1
IDipmGkh7,2017-01-15 11:48:27,4004907.0,77183,42227,49384126,d,Firefox,Mobile,0
IDbxaNGFk,2017-01-14 16:05:34,8896401.0,417396,46955,81826544,f,InternetExplorer,Desktop,1
IDXbRSnSY,2017-01-11 16:06:19,5628165.0,346267,17714,26391770,b,InternetExplorer,,1
IDjyIfgco,2017-01-17 14:34:49,7893702.0,406729,56027,31388981,e,IE,Mobile,0
IDPiTp7AB,2017-01-11 02:50:46,2095885.0,939574,11837,8837581,b,Mozilla Firefox,Desktop,0
ID8eDyhkV,2017-01-11 10:50:15,,960771,13388,7122654,d,Mozilla Firefox,Desktop,1
ID6bclLrl,2017-01-17 09:17:51,7794863.0,447562,5602,43328787,f,Mozilla Firefox,Desktop,0
IDsbEEg7e,2017-01-19 11:49:12,,793616,82877,38492160,d,Google Chrome,Mobile,1
IDJgZNzE8,2017-01-17 10:20:45,,15696,60316,54630329,d,InternetExplorer,,1
ID4I7Z3Gu,2017-01-19 09:23:39,8175889.0,899554,904,26391770,b,Mozilla Firefox,,0
ID51O3jPX,2017-01-16 08:59:24,6884321.0,493330,40339,77046603,a,,Desktop,0
IDY9ImXvU,2017-01-14 10:43:51,2733243.0,949186,65251,7122654,c,InternetExplorer,Desktop,1
IDfZMWFLz,2017-01-11 15:59:03,,326807,6906,98830533,c,InternetExplorer,Desktop,1
IDY0NM6LV,2017-01-12 14:46:59,4884351.0,534215,33638,20301556,b,Opera,Mobile,0
IDM24wybM,2017-01-14 11:15:53,1867291.0,835066,41706,4000296,c,Mozilla,Desktop,1
ID7CpnmKq,2017-01-17 16:13:41,2756420.0,19109,96313,79906734,a,Edge,Tablet,0
ID2ttR8kN,2017-01-13 10:24:23,6672946.0,571805,34670,87807327,f,Google Chrome,Mobile,1
IDYVApXpx,2017-01-17 18:38:48,3307520.0,43520,87732,555603,c,,Tablet,1
IDtWR4rIm,2017-01-12 18:38:41,5280763.0,332847,20322,30860214,b,Edge,Tablet,0
IDskmf9DT,2017-01-15 18:05:28,3191676.0,965431,82877,67290861,f,InternetExplorer,Desktop,1
IDGHiW224,2017-01-14 15:59:54,3442687.0,171204,42227,1189152,f,Google Chrome,Mobile,0
IDhHsuIR4,2017-01-14 16:00:00,9465992.0,948601,17714,26391770,c,Safari,Tablet,1
IDTtUurAi,2017-01-16 18:09:16,,110061,42227,22339104,c,Google Chrome,Mobile,1
IDrlSbsAZ,2017-01-20 15:56:59,8543611.0,173714,95113,65017662,d,InternetExplorer,,1
IDMgii0Um,2017-01-18 10:19:38,6867752.0,282176,42227,79055697,e,Firefox,Mobile,0
IDU2SjBdO,2017-01-10 22:19:21,2241156.0,455632,64452,23704379,d,InternetExplorer,,1
IDADAOlgg,2017-01-17 12:58:51,8896296.0,796792,44388,26391770,c,InternetExplorer,Desktop,1
IDERhNO4U,2017-01-20 15:27:25,8776057.0,115481,5602,80653536,b,Mozilla,Desktop,0
IDLQnDseh,2017-01-15 19:00:25,7916261.0,62134,92704,95441506,c,Google Chrome,Mobile,1
IDt0M0kvc,2017-01-10 18:21:13,4670442.0,237418,80554,7122654,a,Mozilla Firefox,Desktop,0
IDJZHQmmk,2017-01-18 08:00:41,4232732.0,352096,96313,70496622,c,InternetExplorer,Desktop,1
IDwpM0lRm,2017-01-14 14:22:53,9549443.0,586277,9764,58163546,b,Google Chrome,Mobile,0
IDU4J9Og1,2017-01-18 03:26:04,8557823.0,710307,40339,43452411,b,Chrome,Desktop,0
ID2CH6Grc,2017-01-16 20:07:08,8113571.0,897622,82877,67290861,c,Google Chrome,Mobile,1
ID0D3bsWC,2017-01-16 15:54:32,4933258.0,131609,904,94350426,c,Google Chrome,Mobile,1
IDiSEP47w,2017-01-12 10:35:28,7785041.0,485396,81229,58542454,c,Google Chrome,,1
IDAatq4FE,2017-01-14 09:13:03,3505018.0,271269,40339,49384126,b,Edge,,0
IDqXShg0m,2017-01-18 16:48:12,4198818.0,524989,70724,78406516,c,InternetExplorer,Desktop,1
IDuDRfODl,2017-01-14 15:02:14,4816879.0,602271,1907,20301556,b,Firefox,Mobile,0
IDCYueD1o,2017-01-20 08:59:48,9346297.0,32183,40339,43452411,b,Firefox,Mobile,0
IDHL1At3n,2017-01-11 18:24:10,8039175.0,436139,12211,58163546,c,Mozilla Firefox,Desktop,0
IDBs3oI1R,2017-01-14 15:53:37,4870044.0,323976,46450,47079934,c,Google Chrome,Mobile,0
